cluster_id,satellite_image_available,predicted_landcover_class,prediction_confidence,image_date,cloud_cover,image_source,observation_status,satellite_item_id
477,False,UNKNOWN,,2026-08-09,64.193034,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 64.2%, threshold: 30.0%)",S2A_MSIL2A_20260810T052241_R062_T43PFS_20260810T114010
478,True,AnnualCrop,0.4408,2026-08-10T05:06:49.024000Z,16.853811,Sentinel-2_L2A,Satellite CNN prediction: AnnualCrop (confidence: 0.44),S2B_MSIL2A_20260810T050649_R019_T43QHV_20260810T085257
479,False,UNKNOWN,,2026-08-10,67.801321,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 67.8%, threshold: 30.0%)",S2B_MSIL2A_20260811T043659_R033_T45QWE_20260811T082821
480,True,SeaLake,0.9939,2026-08-10T05:06:49.024000Z,1.769387,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.99),S2B_MSIL2A_20260810T050649_R019_T44PKR_20260810T085431
481,True,SeaLake,0.9986,2026-08-10T05:06:49.024000Z,2.036197,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 1.00),S2B_MSIL2A_20260810T050649_R019_T43PHL_20260810T085431
482,True,PermanentCrop,0.9167,2026-08-10T05:06:49.024000Z,1.769387,Sentinel-2_L2A,Satellite CNN prediction: PermanentCrop (confidence: 0.92),S2B_MSIL2A_20260810T050649_R019_T44PKR_20260810T085431
483,False,UNKNOWN,,2026-08-10,44.72886,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 44.7%, threshold: 30.0%)",S2C_MSIL2A_20260812T045701_R119_T44PKR_20260812T093911
484,True,SeaLake,0.9808,2026-08-10T05:06:49.024000Z,1.769387,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.98),S2B_MSIL2A_20260810T050649_R019_T44PKR_20260810T085431
485,False,UNKNOWN,,2026-08-10,38.058025,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 38.1%, threshold: 30.0%)",S2C_MSIL2A_20260805T050651_R019_T43PGM_20260805T101109
486,False,UNKNOWN,,2026-08-10,38.058025,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 38.1%, threshold: 30.0%)",S2C_MSIL2A_20260805T050651_R019_T43PGM_20260805T101109
487,True,River,0.4871,2026-08-12T04:57:01.025000Z,12.857196,Sentinel-2_L2A,Satellite CNN prediction: River (confidence: 0.49),S2C_MSIL2A_20260812T045701_R119_T44PKS_20260812T093911
488,True,HerbaceousVegetation,0.3735,2026-08-12T04:57:01.025000Z,8.703873,Sentinel-2_L2A,Satellite CNN prediction: HerbaceousVegetation (confidence: 0.37),S2C_MSIL2A_20260812T045701_R119_T44PLS_20260812T093911
489,False,UNKNOWN,,2026-08-10,60.73606,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 60.7%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T44PKU_20260810T085431
490,False,UNKNOWN,,2026-08-10,60.73606,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 60.7%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T44PKU_20260810T085431
491,True,PermanentCrop,0.9902,2026-08-10T05:06:49.024000Z,15.393238,Sentinel-2_L2A,Satellite CNN prediction: PermanentCrop (confidence: 0.99),S2B_MSIL2A_20260810T050649_R019_T44PLV_20260810T085431
492,False,UNKNOWN,,2026-08-10,84.935474,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 84.9%, threshold: 30.0%)",S2C_MSIL2A_20260812T045701_R119_T44PLA_20260812T093911
493,False,UNKNOWN,,2026-08-10,84.935474,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 84.9%, threshold: 30.0%)",S2C_MSIL2A_20260812T045701_R119_T44PLA_20260812T093911
494,True,SeaLake,0.9904,2026-08-10T05:06:49.024000Z,29.89291,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.99),S2B_MSIL2A_20260810T050649_R019_T44PLA_20260810T085431
495,False,UNKNOWN,,2026-08-10,84.935474,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 84.9%, threshold: 30.0%)",S2C_MSIL2A_20260812T045701_R119_T44PLA_20260812T093911
496,True,SeaLake,0.9711,2026-08-10T05:06:49.024000Z,29.89291,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.97),S2B_MSIL2A_20260810T050649_R019_T44PLA_20260810T085431
497,True,SeaLake,0.9943,2026-08-10T05:06:49.024000Z,29.89291,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.99),S2B_MSIL2A_20260810T050649_R019_T44PLA_20260810T085431
498,False,UNKNOWN,,2026-08-10,38.372225,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 38.4%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T43PHR_20260810T085431
499,True,SeaLake,0.9908,2026-08-10T05:06:49.024000Z,25.546271,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.99),S2B_MSIL2A_20260810T050649_R019_T44PLB_20260810T085431
500,True,SeaLake,0.9675,2026-08-10T05:06:49.024000Z,25.546271,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.97),S2B_MSIL2A_20260810T050649_R019_T44PLB_20260810T085431
501,True,SeaLake,0.9748,2026-08-10T05:06:49.024000Z,25.546271,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.97),S2B_MSIL2A_20260810T050649_R019_T44PLB_20260810T085431
502,True,SeaLake,0.9993,2026-08-10T05:06:49.024000Z,25.546271,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 1.00),S2B_MSIL2A_20260810T050649_R019_T44PLB_20260810T085431
503,True,SeaLake,0.9975,2026-08-10T05:06:49.024000Z,25.546271,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 1.00),S2B_MSIL2A_20260810T050649_R019_T44PLB_20260810T085431
504,False,UNKNOWN,,2026-08-10,81.54397,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 81.5%, threshold: 30.0%)",S2C_MSIL2A_20260812T045701_R119_T44PLB_20260812T093911
505,False,UNKNOWN,,2026-08-10,38.296723,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 38.3%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T44PLB_20260810T085257
506,False,UNKNOWN,,2026-08-10,38.296723,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 38.3%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T44PLB_20260810T085257
507,False,UNKNOWN,,2026-08-10,49.962661,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 50.0%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T44PKC_20260810T085431
508,False,UNKNOWN,,2026-08-10,97.015661,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 97.0%, threshold: 30.0%)",S2B_MSIL2A_20260807T045659_R119_T44PMC_20260807T084539
509,False,UNKNOWN,,2026-08-10,73.03347,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 73.0%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T44PLC_20260810T085257
510,False,UNKNOWN,,2026-08-10,73.03347,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 73.0%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T44PLC_20260810T085257
511,False,UNKNOWN,,2026-08-10,73.03347,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 73.0%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T44PLC_20260810T085257
512,False,UNKNOWN,,2026-08-10,73.03347,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 73.0%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T44PLC_20260810T085257
513,False,UNKNOWN,,2026-08-10,84.946901,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 84.9%, threshold: 30.0%)",S2A_MSIL2A_20260810T052241_R062_T43PFT_20260810T114010
514,True,HerbaceousVegetation,0.9983,2026-08-10T05:06:49.024000Z,16.712813,Sentinel-2_L2A,Satellite CNN prediction: HerbaceousVegetation (confidence: 1.00),S2B_MSIL2A_20260810T050649_R019_T44QMD_20260810T085257
515,True,SeaLake,0.9964,2026-08-10T05:06:49.024000Z,16.853811,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 1.00),S2B_MSIL2A_20260810T050649_R019_T43QHV_20260810T085257
516,False,UNKNOWN,,2026-08-10,45.43682,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 45.4%, threshold: 30.0%)",S2C_MSIL2A_20260810T041551_R090_T46REP_20260810T071116
517,True,SeaLake,0.2747,2026-08-10T05:06:49.024000Z,3.189906,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.27),S2B_MSIL2A_20260810T050649_R019_T43PHK_20260810T085431
518,True,SeaLake,0.988,2026-08-10T05:06:49.024000Z,3.189906,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.99),S2B_MSIL2A_20260810T050649_R019_T43PHK_20260810T085431
519,True,SeaLake,0.4311,2026-08-10T05:06:49.024000Z,2.036197,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.43),S2B_MSIL2A_20260810T050649_R019_T43PHL_20260810T085431
520,False,UNKNOWN,,2026-08-10,47.825363,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 47.8%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T43PGL_20260810T085431
521,True,PermanentCrop,0.4839,2026-08-10T05:06:49.024000Z,1.769387,Sentinel-2_L2A,Satellite CNN prediction: PermanentCrop (confidence: 0.48),S2B_MSIL2A_20260810T050649_R019_T44PKR_20260810T085431
522,True,SeaLake,0.9971,2026-08-10T05:06:49.024000Z,2.036197,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 1.00),S2B_MSIL2A_20260810T050649_R019_T43PHL_20260810T085431
523,False,UNKNOWN,,2026-08-10,47.825363,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 47.8%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T43PGL_20260810T085431
524,False,UNKNOWN,,2026-08-10,47.825363,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 47.8%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T43PGL_20260810T085431
525,True,SeaLake,0.936,2026-08-10T05:06:49.024000Z,1.769387,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.94),S2B_MSIL2A_20260810T050649_R019_T44PKR_20260810T085431
526,True,SeaLake,0.9859,2026-08-10T05:06:49.024000Z,2.036197,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.99),S2B_MSIL2A_20260810T050649_R019_T43PHL_20260810T085431
527,False,UNKNOWN,,2026-08-10,47.825363,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 47.8%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T43PGL_20260810T085431
528,True,SeaLake,0.9982,2026-08-12T04:57:01.025000Z,1.787847,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 1.00),S2C_MSIL2A_20260812T045701_R119_T43PHM_20260812T093911
529,False,UNKNOWN,,2026-08-10,38.058025,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 38.1%, threshold: 30.0%)",S2C_MSIL2A_20260805T050651_R019_T43PGM_20260805T101109
530,True,SeaLake,0.7517,2026-08-05T05:06:51.025000Z,23.644066,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.75),S2C_MSIL2A_20260805T050651_R019_T43PHM_20260805T101109
531,True,SeaLake,0.6549,2026-08-12T04:57:01.025000Z,12.857196,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.65),S2C_MSIL2A_20260812T045701_R119_T44PKS_20260812T093911
532,True,SeaLake,0.7682,2026-08-12T04:57:01.025000Z,12.857196,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.77),S2C_MSIL2A_20260812T045701_R119_T44PKS_20260812T093911
533,True,SeaLake,0.7149,2026-08-12T04:57:01.025000Z,12.857196,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.71),S2C_MSIL2A_20260812T045701_R119_T44PKS_20260812T093911
534,True,Pasture,0.8693,2026-08-10T05:06:49.024000Z,25.075337,Sentinel-2_L2A,Satellite CNN prediction: Pasture (confidence: 0.87),S2B_MSIL2A_20260810T050649_R019_T44PKS_20260810T085431
535,False,UNKNOWN,,2026-08-10,39.614317,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 39.6%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T43PGN_20260810T085431
536,False,UNKNOWN,,2026-08-10,72.827893,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 72.8%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T43PGP_20260810T085431
537,False,UNKNOWN,,2026-08-10,72.827893,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 72.8%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T43PGP_20260810T085431
538,False,UNKNOWN,,2026-08-10,83.140475,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 83.1%, threshold: 30.0%)",S2A_MSIL2A_20260810T052241_R062_T43PFP_20260810T114010
539,False,UNKNOWN,,2026-08-10,55.91892,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 55.9%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T43PHP_20260810T085431
540,False,UNKNOWN,,2026-08-10,83.140475,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 83.1%, threshold: 30.0%)",S2A_MSIL2A_20260810T052241_R062_T43PFP_20260810T114010
541,False,UNKNOWN,,2026-08-10,99.998498,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 100.0%, threshold: 30.0%)",S2C_MSIL2A_20260815T050651_R019_T43PGP_20260815T100309
542,False,UNKNOWN,,2026-08-10,71.756548,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 71.8%, threshold: 30.0%)",S2A_MSIL2A_20260810T052241_R062_T43PFQ_20260810T114010
543,False,UNKNOWN,,2026-08-10,59.606689,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 59.6%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T43PGQ_20260810T085431
544,False,UNKNOWN,,2026-08-10,30.023083,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 30.0%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T44PKV_20260810T085431
545,False,UNKNOWN,,2026-08-10,58.764118,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 58.8%, threshold: 30.0%)",S2C_MSIL2A_20260812T045701_R119_T44PLV_20260812T093911
546,False,UNKNOWN,,2026-08-10,30.023083,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 30.0%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T44PKV_20260810T085431
547,False,UNKNOWN,,2026-08-10,30.023083,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 30.0%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T44PKV_20260810T085431
548,False,UNKNOWN,,2026-08-10,67.621839,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 67.6%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T43PGR_20260810T085431
549,False,UNKNOWN,,2026-08-10,35.110965,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 35.1%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T44PKA_20260810T085431
550,False,UNKNOWN,,2026-08-10,67.621839,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 67.6%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T43PGR_20260810T085431
551,False,UNKNOWN,,2026-08-10,38.372225,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 38.4%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T43PHR_20260810T085431
552,False,UNKNOWN,,2026-08-10,67.621839,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 67.6%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T43PGR_20260810T085431
553,False,UNKNOWN,,2026-08-10,67.621839,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 67.6%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T43PGR_20260810T085431
554,False,UNKNOWN,,2026-08-10,67.621839,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 67.6%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T43PGR_20260810T085431
555,False,UNKNOWN,,2026-08-10,67.621839,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 67.6%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T43PGR_20260810T085431
556,False,UNKNOWN,,2026-08-10,69.601011,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 69.6%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T43PGS_20260810T085431
557,False,UNKNOWN,,2026-08-10,69.601011,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 69.6%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T43PGS_20260810T085431
558,False,UNKNOWN,,2026-08-10,69.601011,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 69.6%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T43PGS_20260810T085431
559,True,SeaLake,0.9705,2026-08-10T05:06:49.024000Z,25.546271,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.97),S2B_MSIL2A_20260810T050649_R019_T44PLB_20260810T085431
560,False,UNKNOWN,,2026-08-10,69.601011,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 69.6%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T43PGS_20260810T085431
561,False,UNKNOWN,,2026-08-10,73.057038,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 73.1%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T43PHS_20260810T085431
562,True,AnnualCrop,0.6796,2026-08-10T05:06:49.024000Z,25.546271,Sentinel-2_L2A,Satellite CNN prediction: AnnualCrop (confidence: 0.68),S2B_MSIL2A_20260810T050649_R019_T44PLB_20260810T085431
563,True,Forest,0.4151,2026-08-10T05:06:49.024000Z,25.546271,Sentinel-2_L2A,Satellite CNN prediction: Forest (confidence: 0.42),S2B_MSIL2A_20260810T050649_R019_T44PLB_20260810T085431
564,True,SeaLake,0.9976,2026-08-10T05:06:49.024000Z,25.546271,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 1.00),S2B_MSIL2A_20260810T050649_R019_T44PLB_20260810T085431
565,False,UNKNOWN,,2026-08-10,64.193034,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 64.2%, threshold: 30.0%)",S2A_MSIL2A_20260810T052241_R062_T43PFS_20260810T114010
566,False,UNKNOWN,,2026-08-10,73.03347,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 73.0%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T44PLC_20260810T085257
567,False,UNKNOWN,,2026-08-10,73.03347,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 73.0%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T44PLC_20260810T085257
568,False,UNKNOWN,,2026-08-10,84.946901,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 84.9%, threshold: 30.0%)",S2A_MSIL2A_20260810T052241_R062_T43PFT_20260810T114010
569,False,UNKNOWN,,2026-08-10,84.946901,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 84.9%, threshold: 30.0%)",S2A_MSIL2A_20260810T052241_R062_T43PFT_20260810T114010
570,False,UNKNOWN,,2026-08-10,61.635399,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 61.6%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T44PKC_20260810T085257
571,False,UNKNOWN,,2026-08-10,73.03347,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 73.0%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T44PLC_20260810T085257
572,False,UNKNOWN,,2026-08-10,97.015661,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 97.0%, threshold: 30.0%)",S2B_MSIL2A_20260807T045659_R119_T44PMC_20260807T084539
573,False,UNKNOWN,,2026-08-10,84.946901,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 84.9%, threshold: 30.0%)",S2A_MSIL2A_20260810T052241_R062_T43PFT_20260810T114010
574,False,UNKNOWN,,2026-08-10,73.03347,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 73.0%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T44PLC_20260810T085257
575,False,UNKNOWN,,2026-08-10,67.38019,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 67.4%, threshold: 30.0%)",S2B_MSIL2A_20260810T050649_R019_T43PHT_20260810T085257
576,False,UNKNOWN,,2026-08-10,88.406342,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 88.4%, threshold: 30.0%)",S2A_MSIL2A_20260810T052241_R062_T43QEU_20260810T114010
577,False,UNKNOWN,,2026-08-10,47.471505,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 47.5%, threshold: 30.0%)",S2B_MSIL2A_20260815T041549_R090_T46RFQ_20260815T063018
578,True,HerbaceousVegetation,0.9874,2026-08-10T04:15:51.025000Z,20.591527,Sentinel-2_L2A,Satellite CNN prediction: HerbaceousVegetation (confidence: 0.99),S2C_MSIL2A_20260810T041551_R090_T46RGR_20260810T071116
